data,hora,t,prec,q_obs
10/7/2001,0.270833333,148,0,0.12513527
10/7/2001,0.291666667,148.5,0,0.124178128
10/7/2001,0.3125,149,0,0.124178128
10/7/2001,0.333333333,149.5,0,0.123228307
10/7/2001,0.354166667,150,0,0.123228307
10/7/2001,0.375,150.5,0,0.123228307
10/7/2001,0.395833333,151,0,0.122756124
10/7/2001,0.416666667,151.5,0,0.121817179
10/7/2001,0.4375,152,0,0.121817179
10/7/2001,0.458333333,152.5,0,0.120422212
10/7/2001,0.479166667,153,0,0.120422212
10/7/2001,0.5,153.5,0,0.120422212
10/7/2001,0.520833333,154,0,0.120422212
10/7/2001,0.541666667,154.5,0,0.120422212
10/7/2001,0.5625,155,0,0.119960781
10/7/2001,0.583333333,155.5,0.2,0.119501119
10/7/2001,0.604166667,156,0.2,0.119043218
10/7/2001,0.625,156.5,0,0.118132673
10/7/2001,0.645833333,157,0,0.117229093
10/7/2001,0.666666667,157.5,0,0.116779898
10/7/2001,0.6875,158,0,0.115886665
10/7/2001,0.708333333,158.5,0,0.114559609
10/7/2001,0.729166667,159,0,0.113683359
10/7/2001,0.75,159.5,0,0.112381534
10/7/2001,0.770833333,160,0,0.111094617
10/7/2001,0.791666667,160.5,0,0.109822436
10/7/2001,0.8125,161,0,0.108564824
10/7/2001,0.833333333,161.5,0,0.107734427
10/7/2001,0.854166667,162,0,0.106910382
10/7/2001,0.875,162.5,0,0.105686116
10/7/2001,0.895833333,163,0,0.105686116
10/7/2001,0.916666667,163.5,0,0.105281151
10/7/2001,0.9375,164,0,0.104877738
10/7/2001,0.958333333,164.5,0,0.104877738
10/7/2001,0.979166667,165,0,0.104877738
10/7/2001,0,165.5,0,0.104877738
10/7/2001,0.020833333,166,0,0.104877738
10/7/2001,0.041666667,166.5,0,0.104877738
10/7/2001,0.0625,167,0,0.104877738
10/7/2001,0.083333333,167.5,0,0.104877738
10/8/2001,0.104166667,168,0,0.104877738
10/8/2001,0.125,168.5,0,0.107435253
10/8/2001,0.145833333,169,0,0.104877738
10/8/2001,0.166666667,169.5,0,0.107435253
10/8/2001,0.1875,170,0,0.107845837
10/8/2001,0.208333333,170.5,0,0.105686116
10/8/2001,0.229166667,171,0,0.105686116
10/8/2001,0.25,171.5,0,0.105686116
10/8/2001,0.270833333,172,0,0.105686116
10/8/2001,0.291666667,172.5,0,0.105686116
10/8/2001,0.3125,173,0,0.105686116
10/8/2001,0.333333333,173.5,0,0.105686116
10/8/2001,0.354166667,174,0,0.105686116
10/8/2001,0.375,174.5,0,0.105686116
10/8/2001,0.395833333,175,0,0.105686116
10/8/2001,0.416666667,175.5,0,0.105686116
10/8/2001,0.4375,176,0,0.10825799
10/8/2001,0.458333333,176.5,0,0.106092639
10/8/2001,0.479166667,177,0.1,0.106092639
10/8/2001,0.5,177.5,0.2,0.106092639
10/8/2001,0.520833333,178,0,0.108671718
10/8/2001,0.541666667,178.5,0,0.106500725
10/8/2001,0.5625,179,0,0.106500725
10/8/2001,0.583333333,179.5,0,0.106500725
10/8/2001,0.604166667,180,0,0.105686116
10/8/2001,0.625,180.5,0,0.105686116
10/8/2001,0.645833333,181,0,0.105686116
10/8/2001,0.666666667,181.5,0,0.105281151
10/8/2001,0.6875,182,0.3,0.104877738
10/8/2001,0.708333333,182.5,1.9,0.104075543
10/8/2001,0.729166667,183,35.2,0.103676749
10/8/2001,0.75,183.5,41.8,0.102489513
10/8/2001,0.770833333,184,6.4,0.101705585
10/8/2001,0.791666667,184.5,2.8,0.101315873
10/8/2001,0.8125,185,23.4,0.100155672
10/8/2001,0.833333333,185.5,26.7,0.099389595
10/8/2001,0.854166667,186,2.8,0.098629378
10/8/2001,0.875,186.5,1,0.097499941
10/8/2001,0.895833333,187,1.4,0.109087027
10/8/2001,0.916666667,187.5,0.9,0.264300677
10/8/2001,0.9375,188,0.8,0.814531977
10/8/2001,0.958333333,188.5,0.2,1.285060411
10/8/2001,0.979166667,189,0,2.034157916
10/8/2001,0,189.5,0,3.458096533
10/8/2001,0.020833333,190,0,5.003935694
10/8/2001,0.041666667,190.5,0,5.919400931
10/8/2001,0.0625,191,0,6.291854532
10/8/2001,0.083333333,191.5,0,6.573865281
10/9/2001,0.104166667,192,0,6.773320139
10/9/2001,0.125,192.5,0,6.682496224
10/9/2001,0.145833333,193,0,6.289771122
10/9/2001,0.166666667,193.5,0,5.718046314
10/9/2001,0.1875,194,0,5.112436258
10/9/2001,0.208333333,194.5,0,4.530290464
10/9/2001,0.229166667,195,0,4.025233512
10/9/2001,0.25,195.5,0,3.598583739
10/9/2001,0.270833333,196,0,3.228442688
10/9/2001,0.291666667,196.5,0,2.907531547
10/9/2001,0.3125,197,0,2.620630901
10/9/2001,0.333333333,197.5,0,2.372454539
10/9/2001,0.354166667,198,0,2.150398241
10/9/2001,0.375,198.5,0,1.958864458
10/9/2001,0.395833333,199,0,1.780739006
10/9/2001,0.416666667,199.5,0,1.633804333
10/9/2001,0.4375,200,0,1.507966961
10/9/2001,0.458333333,200.5,0,1.389725359
10/9/2001,0.479166667,201,0,1.28387662
10/9/2001,0.5,201.5,0,1.18917556
10/9/2001,0.520833333,202,0,1.109086555
10/9/2001,0.541666667,202.5,0,1.033215035
10/9/2001,0.5625,203,0,0.969645722
10/9/2001,0.583333333,203.5,0,0.905201995
10/9/2001,0.604166667,204,0,0.84410646
10/9/2001,0.625,204.5,0,0.789760068
10/9/2001,0.645833333,205,0,0.738147638
10/9/2001,0.666666667,205.5,0,0.689171306
10/9/2001,0.6875,206,0,0.642735245
10/9/2001,0.708333333,206.5,0,0.598745658
10/9/2001,0.729166667,207,0,0.567938445
10/9/2001,0.75,207.5,0,0.534102058
10/9/2001,0.770833333,208,0,0.504213592
10/9/2001,0.791666667,208.5,0,0.47599769
10/9/2001,0.8125,209,0,0.451089227
10/9/2001,0.833333333,209.5,0,0.425846177
10/9/2001,0.854166667,210,0,0.405114396
10/9/2001,0.875,210.5,0,0.385391916
10/9/2001,0.895833333,211,0,0.365224759
10/9/2001,0.916666667,211.5,0,0.346112928
10/9/2001,0.9375,212,0,0.32926286
10/9/2001,0.958333333,212.5,0,0.313233115
10/9/2001,0.979166667,213,0,0.299129956
10/9/2001,0,213.5,0,0.286760585
10/9/2001,0.020833333,214,0,0.273849338
10/9/2001,0.041666667,214.5,0,0.262525351
10/9/2001,0.0625,215,0,0.252637673
10/9/2001,0.083333333,215.5,0,0.244996344
10/10/2001,0.104166667,216,0,0.236675761
10/10/2001,0.125,216.5,0,0.230400059
10/10/2001,0.145833333,217,0,0.225153502
10/10/2001,0.166666667,217.5,0,0.219183325
10/10/2001,0.1875,218,0,0.215016082
10/10/2001,0.208333333,218.5,0,0.210928068
10/10/2001,0.229166667,219,0,0.206124917
10/10/2001,0.25,219.5,0,0.202983735
10/10/2001,0.270833333,220,0,0.199890422
10/10/2001,0.291666667,220.5,0,0.196844249
10/10/2001,0.3125,221,0,0.193844498
10/10/2001,0.333333333,221.5,0,0.192361808
10/10/2001,0.354166667,222,0,0.190159011
10/10/2001,0.375,222.5,0,0.187981439
10/10/2001,0.395833333,223,0,0.185116749
10/10/2001,0.416666667,223.5,0,0.183700817
10/10/2001,0.4375,224,0,0.182295715
10/10/2001,0.458333333,224.5,0,0.180208188
10/10/2001,0.479166667,225,0,0.178829801
10/10/2001,0.5,225.5,0,0.177461957
10/10/2001,0.520833333,226,0,0.174757576
10/10/2001,0.541666667,226.5,0,0.174087945
10/10/2001,0.5625,227,0,0.172756371
10/10/2001,0.583333333,227.5,0,0.171434981
10/10/2001,0.604166667,228,0,0.170123699
10/10/2001,0.625,228.5,0,0.168822447
10/10/2001,0.645833333,229,0,0.166889206
10/10/2001,0.666666667,229.5,0,0.164978104
10/10/2001,0.6875,230,0,0.162463968
10/10/2001,0.708333333,230.5,0,0.16060354
10/10/2001,0.729166667,231,0,0.158764417
10/10/2001,0.75,231.5,0,0.156344972
10/10/2001,0.770833333,232,3.1,0.153372449
10/10/2001,0.791666667,232.5,0,0.151035173
10/10/2001,0.8125,233,0,0.148163603
10/10/2001,0.833333333,233.5,0,0.14703032
10/10/2001,0.854166667,234,0.2,0.144789693
10/10/2001,0.875,234.5,2.5,0.142583212
10/10/2001,0.895833333,235,0,0.140950446
10/10/2001,0.916666667,235.5,0.4,0.139336377
10/10/2001,0.9375,236,0.4,0.145216564
10/10/2001,0.958333333,236.5,1,0.151439257
10/10/2001,0.979166667,237,0.4,0.160969522
10/10/2001,0,237.5,0,0.175060548
10/10/2001,0.020833333,238,0,0.191843045
10/10/2001,0.041666667,238.5,0,0.211844398
10/10/2001,0.0625,239,0,0.236623367
10/10/2001,0.083333333,239.5,0,0.260298688
10/11/2001,0.104166667,240,0,0.284166698
10/11/2001,0.125,240.5,0.1,0.30786565
10/11/2001,0.145833333,241,0,0.332271211
10/11/2001,0.166666667,241.5,0,0.357246202
10/11/2001,0.1875,242,0,0.381179362
10/11/2001,0.208333333,242.5,0,0.405167464
10/11/2001,0.229166667,243,0,0.42414412
10/11/2001,0.25,243.5,0,0.442319173
10/11/2001,0.270833333,244,0,0.45602469
10/11/2001,0.291666667,244.5,0,0.463035888
10/11/2001,0.3125,245,0,0.468364936
10/11/2001,0.333333333,245.5,0,0.461600571
10/11/2001,0.354166667,246,0,0.458069852
10/11/2001,0.375,246.5,0,0.452824347
10/11/2001,0.395833333,247,0,0.444214982
10/11/2001,0.416666667,247.5,0,0.435769303
10/11/2001,0.4375,248,0,0.424214432
10/11/2001,0.458333333,248.5,0,0.41296595
10/11/2001,0.479166667,249,0,0.400475301
10/11/2001,0.5,249.5,0,0.388362446
10/11/2001,0.520833333,250,0,0.375172853
10/11/2001,0.541666667,250.5,0,0.362431206
10/11/2001,0.5625,251,29.1,0.351469041
10/11/2001,0.583333333,251.5,4.8,0.339532424
10/11/2001,0.604166667,252,5,0.3280012
10/11/2001,0.625,252.5,2.1,0.318080411
10/11/2001,0.645833333,253,2.6,0.307277741
10/11/2001,0.666666667,253.5,2.1,0.297983759
10/11/2001,0.6875,254,1.5,0.288970883
10/11/2001,0.708333333,254.5,0.5,0.280230613
10/11/2001,0.729166667,255,0,0.303204009
10/11/2001,0.75,255.5,0,0.37972816
10/11/2001,0.770833333,256,0,0.482877497
10/11/2001,0.791666667,256.5,0,0.611222763
10/11/2001,0.8125,257,0,0.796721262
10/11/2001,0.833333333,257.5,0,1.022796809
10/11/2001,0.854166667,258,0,1.315959167
10/11/2001,0.875,258.5,0,1.651248584
10/11/2001,0.895833333,259,0,1.976661045
10/11/2001,0.916666667,259.5,0,2.269216325
10/11/2001,0.9375,260,0.2,2.507528156
10/11/2001,0.958333333,260.5,0,2.664844321
10/11/2001,0.979166667,261,0,2.691785187
10/11/2001,0,261.5,0,2.638454067
10/11/2001,0.020833333,262,0,2.524253457
10/11/2001,0.041666667,262.5,0,2.388964815
10/11/2001,0.0625,263,0.2,2.235635673
10/11/2001,0.083333333,263.5,0,2.089995486
10/12/2001,0.104166667,264,0,1.937640148
10/12/2001,0.125,264.5,0,1.787350237
10/12/2001,0.145833333,265,0,1.652420625
10/12/2001,0.166666667,265.5,0,1.525470945
10/12/2001,0.1875,266,0,1.411677287
10/12/2001,0.208333333,266.5,0,1.304532286
10/12/2001,0.229166667,267,0,1.213557216
10/12/2001,0.25,267.5,0,1.127545669
10/12/2001,0.270833333,268,0,1.055101788
10/12/2001,0.291666667,268.5,0,0.986294577
10/12/2001,0.3125,269,0,0.924975097
10/12/2001,0.333333333,269.5,0,0.866632839
10/12/2001,0.354166667,270,0,0.811165
10/12/2001,0.375,270.5,0,0.758470843
10/12/2001,0.395833333,271,0,0.711705022
10/12/2001,0.416666667,271.5,0,0.667190775
10/12/2001,0.4375,272,0,0.624851018
10/12/2001,0.458333333,272.5,0,0.584610201
10/12/2001,0.479166667,273,0,0.561434799
10/12/2001,0.5,273.5,0,0.532055501
10/12/2001,0.520833333,274,0,0.508099977
10/12/2001,0.541666667,274.5,0,0.487089454
10/12/2001,0.5625,275,0,0.465158503
10/12/2001,0.583333333,275.5,0,0.444214982
10/12/2001,0.604166667,276,0,0.425846177
10/12/2001,0.625,276.5,0,0.408236944
10/12/2001,0.645833333,277,0,0.391355872
10/12/2001,0.666666667,277.5,0,0.376615959
10/12/2001,0.6875,278,0,0.362431206
10/12/2001,0.708333333,278.5,0,0.347444255
10/12/2001,0.729166667,279,0,0.334358216
10/12/2001,0.75,279.5,0,0.321765046
10/12/2001,0.770833333,280,0,0.309646182
10/12/2001,0.791666667,280.5,0,0.297983759
10/12/2001,0.8125,281,0,0.287863613
10/12/2001,0.833333333,281.5,0,0.278087168
10/12/2001,0.854166667,282,0,0.269676089
10/12/2001,0.875,282.5,0,0.260517331
10/12/2001,0.895833333,283,0,0.252637673
10/12/2001,0.916666667,283.5,0,0.244996344
10/12/2001,0.9375,284,8.5,0.237586136
10/12/2001,0.958333333,284.5,20.9,0.232175941
10/12/2001,0.979166667,285,15.4,0.225153502
10/12/2001,0,285.5,6.3,0.220026416
10/12/2001,0.020833333,286,1.9,0.215016082
10/12/2001,0.041666667,286.5,1.1,0.210928068
10/12/2001,0.0625,287,1.8,0.206917779
10/12/2001,0.083333333,287.5,2.6,0.202983735
10/13/2001,0.104166667,288,0.7,0.207842383
10/13/2001,0.125,288.5,0,0.256357297
10/13/2001,0.145833333,289,0.1,0.417721813
10/13/2001,0.166666667,289.5,0.2,0.73507159
10/13/2001,0.1875,290,0,1.138845511
10/13/2001,0.208333333,290.5,0,1.657446507
10/13/2001,0.229166667,291,0,2.27713164
10/13/2001,0.25,291.5,0,2.792366406
10/13/2001,0.270833333,292,0,3.286554574
10/13/2001,0.291666667,292.5,0,3.917156072
10/13/2001,0.3125,293,0,4.36915208
10/13/2001,0.333333333,293.5,0,4.448226163
10/13/2001,0.354166667,294,0,4.304481827
10/13/2001,0.375,294.5,0,4.025233512
10/13/2001,0.395833333,295,0,3.690233586
10/13/2001,0.416666667,295.5,0,3.377116007
10/13/2001,0.4375,296,0.1,3.074794463
10/13/2001,0.458333333,296.5,0,2.80309552
10/13/2001,0.479166667,297,0,2.550262987
10/13/2001,0.5,297.5,0,2.323450182
10/13/2001,0.520833333,298,0,2.120031292
10/13/2001,0.541666667,298.5,0,1.94469515
10/13/2001,0.5625,299,0,1.780739006
10/13/2001,0.583333333,299.5,0,1.633804333
10/13/2001,0.604166667,300,0,1.507966961
10/13/2001,0.625,300.5,0,1.400668223
10/13/2001,0.645833333,301,0,1.299344564
10/13/2001,0.666666667,301.5,0,1.203758832
10/13/2001,0.6875,302,0,1.122908888
10/13/2001,0.708333333,302.5,0,1.046304696
10/13/2001,0.729166667,303,0,0.97794288
10/13/2001,0.75,303.5,0,0.913071787
10/13/2001,0.770833333,304,0,0.851564557
10/13/2001,0.791666667,304.5,0,0.796846131
10/13/2001,0.8125,305,0,0.744874872
10/13/2001,0.833333333,305.5,0,0.692356315
10/13/2001,0.854166667,306,0,0.648783341
10/13/2001,0.875,306.5,0,0.604472904
10/13/2001,0.895833333,307,0,0.574517429
10/13/2001,0.916666667,307.5,0,0.54236731
10/13/2001,0.9375,308,0,0.513985794
10/13/2001,0.958333333,308.5,0,0.487089454
10/13/2001,0.979166667,309,0,0.463376122
10/13/2001,0,309.5,0,0.442512852
10/13/2001,0.020833333,310,0,0.422588939
10/13/2001,0.041666667,310.5,0,0.403562091
10/13/2001,0.0625,311,0,0.38687433
10/13/2001,0.083333333,311.5,0,0.370876628
10/14/2001,0.104166667,312,0,0.356908039
10/14/2001,0.125,312.5,0,0.343465559
10/14/2001,0.145833333,313,0,0.331800757
10/14/2001,0.166666667,313.5,0,0.321765046
10/14/2001,0.1875,314,0,0.313233115
10/14/2001,0.208333333,314.5,0,0.303759005
10/14/2001,0.229166667,315,0,0.295704522
10/14/2001,0.25,315.5,0,0.288970883
10/14/2001,0.270833333,316,0,0.282390579
10/14/2001,0.291666667,316.5,0,0.275960119
10/14/2001,0.3125,317,0,0.270713401
10/14/2001,0.333333333,317.5,0,0.266587941
10/14/2001,0.354166667,318,0,0.261519413
10/14/2001,0.375,318.5,0,0.257534063
10/14/2001,0.395833333,319,0,0.253609446
10/14/2001,0.416666667,319.5,0,0.249744637
10/14/2001,0.4375,320,0,0.245938725
10/14/2001,0.458333333,320.5,0,0.242190812
10/14/2001,0.479166667,321,0,0.239417407
10/14/2001,0.5,321.5,0,0.237586136
10/14/2001,0.520833333,322,0,0.234865461
10/14/2001,0.541666667,322.5,0,0.232175941
10/14/2001,0.5625,323,0.3,0.229517219
10/14/2001,0.583333333,323.5,0,0.226019557
10/14/2001,0.604166667,324,0.5,0.223431334
10/14/2001,0.625,324.5,0.8,0.22087275
10/14/2001,0.645833333,325,0,0.216673386
10/14/2001,0.666666667,325.5,0,0.214192189
10/14/2001,0.6875,326,0.1,0.21011984
10/14/2001,0.708333333,326.5,0,0.20771369
10/14/2001,0.729166667,327,0,0.203764514
10/14/2001,0.75,327.5,0,0.200659303
10/14/2001,0.770833333,328,0,0.197601413
10/14/2001,0.791666667,328.5,0,0.193844498
10/14/2001,0.8125,329,0,0.191624722
10/14/2001,0.833333333,329.5,0,0.188704511
10/14/2001,0.854166667,330,0,0.185828803
10/14/2001,0.875,330.5,0,0.184407424
10/14/2001,0.895833333,331,0,0.182295715
10/14/2001,0.916666667,331.5,0,0.179517672
10/14/2001,0.9375,332,0,0.178144566
10/14/2001,0.958333333,332.5,0.6,0.176781963
10/14/2001,0.979166667,333,0,0.174757576
10/14/2001,0,333.5,0,0.174087945
10/14/2001,0.020833333,334,0,0.17342088
10/14/2001,0.041666667,334.5,0,0.171434981
10/14/2001,0.0625,335,0,0.171434981
10/14/2001,0.083333333,335.5,0,0.170778082
10/15/2001,0.104166667,336,0,0.170123699
10/15/2001,0.125,336.5,0.2,0.168822447
10/15/2001,0.145833333,337,0,0.168175558
10/15/2001,0.166666667,337.5,0,0.167531147
10/15/2001,0.1875,338,0,0.171099539
10/15/2001,0.208333333,338.5,0,0.167531147
10/15/2001,0.229166667,339,0,0.167531147
10/15/2001,0.25,339.5,0,0.171099539
10/15/2001,0.270833333,340,0,0.168175558
10/15/2001,0.291666667,340.5,0,0.172409816
10/15/2001,0.3125,341,2.9,0.173068712
10/15/2001,0.333333333,341.5,1,0.170123699
10/15/2001,0.354166667,342,0,0.170123699
10/15/2001,0.375,342.5,0,0.173730126
10/15/2001,0.395833333,343,0,0.174394068
10/15/2001,0.416666667,343.5,0,0.171434981
10/15/2001,0.4375,344,0,0.171434981
10/15/2001,0.458333333,344.5,0,0.171434981
10/15/2001,0.479166667,345,0,0.175060548
10/15/2001,0.5,345.5,0,0.177075308
10/15/2001,0.520833333,346,0.1,0.177752034
10/15/2001,0.541666667,346.5,0.1,0.179113255
10/15/2001,0.5625,347,0,0.181174658
10/15/2001,0.583333333,347.5,0,0.183259784
10/15/2001,0.604166667,348,0,0.185368909
10/15/2001,0.625,348.5,0,0.187502307
10/15/2001,0.645833333,349,0,0.188938196
10/15/2001,0.666666667,349.5,0,0.19038508
10/15/2001,0.6875,350,0,0.191112672
10/15/2001,0.708333333,350.5,0,0.187261137
10/15/2001,0.729166667,351,0,0.185828803
10/15/2001,0.75,351.5,0,0.185828803
10/15/2001,0.770833333,352,0,0.184407424
10/15/2001,0.791666667,352.5,0,0.182295715
10/15/2001,0.8125,353,0,0.180901361
10/15/2001,0.833333333,353.5,0,0.178829801
10/15/2001,0.854166667,354,0,0.176781963
10/15/2001,0.875,354.5,0,0.174757576
10/15/2001,0.895833333,355,0,0.17342088
10/15/2001,0.916666667,355.5,0,0.170778082
10/15/2001,0.9375,356,0,0.169471824
10/15/2001,0.958333333,356.5,0.2,0.168175558
10/15/2001,0.979166667,357,0,0.167531147
10/15/2001,0,357.5,0.1,0.166249725
10/15/2001,0.020833333,358,0,0.164978104
10/15/2001,0.041666667,358.5,0,0.164978104
10/15/2001,0.0625,359,0,0.16371621
10/15/2001,0.083333333,359.5,0,0.163088887
10/16/2001,0.104166667,360,0,0.163088887
10/16/2001,0.125,360.5,0,0.161841443
10/16/2001,0.145833333,361,0,0.161221303
10/16/2001,0.166666667,361.5,0,0.161221303
10/16/2001,0.1875,362,0,0.16060354
10/16/2001,0.208333333,362.5,0,0.159988144
10/16/2001,0.229166667,363,0,0.159988144
10/16/2001,0.25,363.5,0,0.159988144
10/16/2001,0.270833333,364,0,0.159988144
10/16/2001,0.291666667,364.5,0,0.159988144
10/16/2001,0.3125,365,0,0.159375106
10/16/2001,0.333333333,365.5,0,0.158764417
10/16/2001,0.354166667,366,0,0.158764417
10/16/2001,0.375,366.5,0,0.158156068
10/16/2001,0.395833333,367,0,0.158156068
10/16/2001,0.416666667,367.5,0,0.158156068
10/16/2001,0.4375,368,0,0.158156068
10/16/2001,0.458333333,368.5,0,0.15755005
10/16/2001,0.479166667,369,0,0.15755005
10/16/2001,0.5,369.5,0,0.156946355
10/16/2001,0.520833333,370,0,0.156946355
10/16/2001,0.541666667,370.5,0,0.156946355
10/16/2001,0.5625,371,0,0.156946355
10/16/2001,0.583333333,371.5,0,0.156946355
10/16/2001,0.604166667,372,0.2,0.156946355
10/16/2001,0.625,372.5,0,0.156946355
10/16/2001,0.645833333,373,0.2,0.155745894
10/16/2001,0.666666667,373.5,0.7,0.154554615
10/16/2001,0.6875,374,0.2,0.153372449
10/16/2001,0.708333333,374.5,0.6,0.152199324
10/16/2001,0.729166667,375,1.1,0.150456441
10/16/2001,0.75,375.5,0.4,0.148733516
10/16/2001,0.770833333,376,0.3,0.147595874
10/16/2001,0.791666667,376.5,0,0.145905706
10/16/2001,0.8125,377,0,0.144789693
10/16/2001,0.833333333,377.5,0,0.143682217
10/16/2001,0.854166667,378,0,0.142036866
10/16/2001,0.875,378.5,0,0.141492613
10/16/2001,0.895833333,379,0,0.141492613
10/16/2001,0.916666667,379.5,0,0.141492613
10/16/2001,0.9375,380,0,0.141492613
10/16/2001,0.958333333,380.5,0,0.144663705
10/16/2001,0.979166667,381,0,0.145771536
10/16/2001,0,381.5,0.2,0.147449211
10/16/2001,0.020833333,382,0,0.148012716
10/16/2001,0.041666667,382.5,0,0.149716184
10/16/2001,0.0625,383,0,0.150288352
10/16/2001,0.083333333,383.5,0,0.150862707
10/17/2001,0.104166667,384,0,0.151439257
10/17/2001,0.125,384.5,0,0.152598976
10/17/2001,0.145833333,385,0,0.153182161
10/17/2001,0.166666667,385.5,0,0.154355227
10/17/2001,0.1875,386,0,0.154945125
10/17/2001,0.208333333,386.5,0,0.152199324
10/17/2001,0.229166667,387,0,0.152199324
10/17/2001,0.25,387.5,0,0.152199324
10/17/2001,0.270833333,388,0.1,0.152199324
10/17/2001,0.291666667,388.5,0,0.155537276
10/17/2001,0.3125,389,0,0.152784761
10/17/2001,0.333333333,389.5,0,0.152784761
10/17/2001,0.354166667,390,0,0.152199324
10/17/2001,0.375,390.5,0,0.152199324
10/17/2001,0.395833333,391,0,0.152199324
10/17/2001,0.416666667,391.5,0,0.152199324
10/17/2001,0.4375,392,0,0.152199324
10/17/2001,0.458333333,392.5,0,0.152199324
10/17/2001,0.479166667,393,0.2,0.152199324
10/17/2001,0.5,393.5,0,0.152199324
10/17/2001,0.520833333,394,0,0.152199324
10/17/2001,0.541666667,394.5,0,0.152199324
10/17/2001,0.5625,395,0,0.152199324
10/17/2001,0.583333333,395.5,0,0.151035173
10/17/2001,0.604166667,396,0,0.150456441
10/17/2001,0.625,396.5,0,0.150456441
10/17/2001,0.645833333,397,0,0.149879926
10/17/2001,0.666666667,397.5,0,0.148733516
10/17/2001,0.6875,398,0,0.148163603
10/17/2001,0.708333333,398.5,0,0.147595874
10/17/2001,0.729166667,399,0,0.146466934
10/17/2001,0.75,399.5,0,0.145346629
10/17/2001,0.770833333,400,0,0.144789693
10/17/2001,0.791666667,400.5,0,0.14313166
10/17/2001,0.8125,401,0,0.141492613
10/17/2001,0.833333333,401.5,0,0.140950446
10/17/2001,0.854166667,402,0,0.140410356
10/17/2001,0.875,402.5,0,0.138802472
10/17/2001,0.895833333,403,0,0.138802472
10/17/2001,0.916666667,403.5,0,0.137213
10/17/2001,0.9375,404,0,0.136687231
10/17/2001,0.958333333,404.5,0,0.136163477
10/17/2001,0.979166667,405,0,0.136163477
10/17/2001,0,405.5,0,0.136163477
10/17/2001,0.020833333,406,0,0.136163477
10/17/2001,0.041666667,406.5,0,0.136163477
10/17/2001,0.0625,407,0,0.136163477
10/17/2001,0.083333333,407.5,0,0.136163477
10/18/2001,0.104166667,408,0,0.136163477
10/18/2001,0.125,408.5,0,0.136163477
10/18/2001,0.145833333,409,0,0.136163477
10/18/2001,0.166666667,409.5,0,0.136163477
10/18/2001,0.1875,410,0,0.136163477
10/18/2001,0.208333333,410.5,0,0.136163477
10/18/2001,0.229166667,411,0,0.136163477
10/18/2001,0.25,411.5,0,0.136163477
10/18/2001,0.270833333,412,0,0.136163477
10/18/2001,0.291666667,412.5,0,0.136163477
10/18/2001,0.3125,413,0,0.136163477
10/18/2001,0.333333333,413.5,0,0.136163477
10/18/2001,0.354166667,414,0,0.136163477
10/18/2001,0.375,414.5,0,0.136163477
10/18/2001,0.395833333,415,0,0.139249564
10/18/2001,0.416666667,415.5,0,0.136163477
10/18/2001,0.4375,416,0,0.139249564
10/18/2001,0.458333333,416.5,0,0.136687231
10/18/2001,0.479166667,417,0,0.139781732
10/18/2001,0.5,417.5,0,0.137213
10/18/2001,0.520833333,418,0,0.137213
10/18/2001,0.541666667,418.5,0,0.137213
10/18/2001,0.5625,419,0,0.137213
10/18/2001,0.583333333,419.5,0,0.136687231
10/18/2001,0.604166667,420,0,0.136163477
10/18/2001,0.625,420.5,0,0.136163477
10/18/2001,0.645833333,421,0,0.136163477
10/18/2001,0.666666667,421.5,0,0.13564173
10/18/2001,0.6875,422,0,0.134604225
10/18/2001,0.708333333,422.5,0.7,0.134088452
10/18/2001,0.729166667,423,0,0.133574656
10/18/2001,0.75,423.5,0,0.132552962
10/18/2001,0.770833333,424,0,0.131035055
10/18/2001,0.791666667,424.5,0,0.130032787
10/18/2001,0.8125,425,0,0.129038184
10/18/2001,0.833333333,425.5,0,0.128051189
10/18/2001,0.854166667,426,0,0.126584834
10/18/2001,0.875,426.5,0,0.125616604
10/18/2001,0.895833333,427,0,0.125616604
10/18/2001,0.916666667,427.5,0,0.12465578
10/18/2001,0.9375,428,0,0.123702305
10/18/2001,0.958333333,428.5,0,0.123228307
10/18/2001,0.979166667,429,0,0.123228307
10/18/2001,0,429.5,0,0.123228307
10/18/2001,0.020833333,430,0,0.123228307
10/18/2001,0.041666667,430.5,0,0.123228307
10/18/2001,0.0625,431,0,0.123228307
10/18/2001,0.083333333,431.5,0,0.123228307
10/19/2001,0.104166667,432,0,0.123228307
10/19/2001,0.125,432.5,0,0.123228307
10/19/2001,0.145833333,433,0,0.123228307
10/19/2001,0.166666667,433.5,0,0.123228307
10/19/2001,0.1875,434,0,0.123228307
10/19/2001,0.208333333,434.5,0,0.126102274
10/19/2001,0.229166667,435,0,0.126584198
10/19/2001,0.25,435.5,0,0.124178128
10/19/2001,0.270833333,436,0,0.124178128
10/19/2001,0.291666667,436.5,0,0.124178128
10/19/2001,0.3125,437,0,0.127067963
10/19/2001,0.333333333,437.5,0,0.127553577
10/19/2001,0.354166667,438,0,0.128041047
10/19/2001,0.375,438.5,0,0.125616604
10/19/2001,0.395833333,439,0,0.125616604
10/19/2001,0.416666667,439.5,0,0.125616604
10/19/2001,0.4375,440,0,0.125616604
10/19/2001,0.458333333,440.5,0,0.125616604
10/19/2001,0.479166667,441,0,0.125616604
10/19/2001,0.5,441.5,0,0.125616604
10/19/2001,0.520833333,442,0,0.125616604
10/19/2001,0.541666667,442.5,0,0.125616604
